,fixed acidity,volatile acidity,citric acid,residual sugar,chlorides,free sulfur dioxide,total sulfur dioxide,density,pH,sulphates,alcohol,quality
1354,-0.30844852465670564,0.13977518972924435,-0.5933483596498763,-0.08124104929172467,-0.10666710299761767,-0.4069625829133153,-0.26928301122721227,-0.27108982021965644,0.1208150888153896,-0.39091993086509086,-0.19038355085273562,5
1576,-0.07118234569136198,-0.49332444702452694,0.714611729274137,-0.25817628567078643,-0.05327321420177232,0.0046364011551545,-0.20589297158769074,-0.1780521749824891,-0.02791048712378098,0.27872745351628997,0.13717555381137583,6
522,-0.014495519115679057,-0.1623701017312686,0.23718709470184043,-0.035730364064117046,0.051695027172605906,0.627714719817518,0.5549242105660036,0.12891143560382326,0.09412757683210231,0.41299597071756594,-0.12332314308012071,5
1579,-0.40258202281165334,0.05942878934696684,-0.30721625247722034,-0.19673423662702796,-0.24216561902930236,0.25686502439215764,-0.1454399510864291,-0.4777502412072203,0.4902607886254943,-0.11344075798311958,0.27214591983231934,5
1418,-0.10478931127801393,0.004273620401938001,-0.4703789957290293,-0.23378581733120424,-0.07808036619668338,-0.4321613135375536,-0.29317644148511873,-0.3249405244007953,-0.3436629035590447,-0.41043410702181876,-0.20525512458690578,5
977,0.013764330849929072,0.10355534255212274,0.029123428086247835,0.012943110200737908,0.13643826005677373,0.4312038824648036,0.6575366395315044,0.19961268603017007,-0.3112039677617314,-0.2782285356753505,-0.3702165104836702,5
1165,0.014759635711312905,-0.06987949368684887,0.16751044435213996,-0.06455402688607038,0.8522770793356501,-0.011917432269805153,-0.03667648181893083,-0.030701162733369425,-0.27788954557003115,0.37139842237538667,-0.13677236422914216,5
1357,-0.23303877656536764,-0.2173888967383619,-0.06327521969799267,-0.010952207270602343,-0.08003791804104594,0.42322387125538696,0.24837435858195792,-0.05622709354360465,0.7446012611838275,-0.15998386612963733,0.2528034706396117,6
496,-0.15794011681615447,-0.023112787506077415,-0.05698204915206369,-0.23976547778525556,-0.07270866689458329,-0.09485493259494303,-0.1362231701256692,0.46357855766415895,0.40751104760420054,-0.025440364147707624,-0.7066314276615142,6
622,0.45028489023094037,0.13595934870256624,-0.1220894318237294,-0.21138726847906228,-0.07401602711245565,-0.30664556929780823,-0.20519899264853436,0.16150459409534323,-0.5473284236674577,-0.29767435682829146,-0.4040909581854055,5
757,-0.045815808243524436,0.6940459344091079,-0.5052086990768663,-0.08727414616063195,-0.02675023927700685,-0.20398394954678095,-0.1707757751164963,-0.03592354811107264,-0.14376655881979064,-0.338852379575606,-0.21231790834884762,5
1476,0.09289877864537217,-0.01590169033198839,0.12032788147950205,0.8174543871684826,0.25558578086596606,0.3143272367025852,0.11055134732510105,0.3076554505991777,-0.10017726957655267,0.05545913212070606,-0.15587205824109956,5
957,0.3426472131397883,-0.4454716819302849,0.6461076915809588,-0.19314771888807972,0.005728675622183062,-0.18723164699212122,0.06963541000619697,-0.1651448532177014,-0.06911928951016395,-0.23301800597438976,0.3210940515994203,6
186,-0.25121309810069825,-0.3660703129307832,0.5103333949672677,-0.18175383401685474,-0.055240845634552636,-0.08524982075085365,0.2968588387742205,0.11423664224313342,0.088989504186242,-0.3034469690382928,-0.5458172008164329,5
1513,-0.4330017157279696,0.070578836801213,-0.24389313256849235,-0.20579101470081648,-0.07899211419479502,0.04224134501094401,0.2212514996357654,-0.7921196072057435,0.048044369302113324,-0.13472454734945968,0.028382943865114137,6
1254,-0.1635605380674998,0.5269684080281303,-0.5935287968617076,-0.24829771781298599,-0.09858395305766143,0.21612002739484026,-0.19104984035059058,-0.13550979876969413,0.31552160453831224,0.10297662632925488,0.24530874495078187,5
181,0.06274239209524318,0.0863873041362973,0.21163395531649326,-0.0719315512820688,0.7300052603209365,0.12821410022227459,0.3635332415818758,0.04521070454580498,-0.2330053048939021,0.40181554783913864,-0.19835165509496924,5
349,0.14806515591560102,0.47447967248242556,-0.45953422461778726,0.014338197572370382,0.038839617858099584,-0.1539602479476529,-0.18546414274116169,0.46442988787746525,0.10460719892073901,0.39338953770565716,-0.31712162524431375,6
813,-0.30338981043355995,-0.28639299634954507,-0.059166348900668006,-0.11580345223257359,0.11489854170536053,-0.42241463052784106,-0.44643173011069337,-0.41927562928810075,0.31063159510278593,-0.1715463024955778,0.34113533746189983,4
189,-0.07312625251278612,-0.06408429473766634,0.07635592995382477,-0.1374655119538116,-0.0352398349073943,0.032633717997889014,0.8995720191308745,0.00857176329989861,-0.2183627093032738,-0.19357815705431552,-0.2627810598175409,5
1360,0.3937905874314768,0.05297337234115759,0.1560167112985653,-0.13190882718052174,0.40596108579934526,-0.36295763417243077,-0.20047605492500847,0.10040538588679838,-0.3587297990799685,-0.45094552410238553,0.34860890726411975,5
812,0.7507855317109648,-0.2290444228224718,0.15968477711297965,-0.014505071165585713,0.12914636878688307,0.207834421485438,-0.135662407993201,0.40023784676204477,-0.24275292318731093,0.16121088478409656,0.18645006644984588,5
1070,0.20715662020092768,-0.40645108164881816,0.3381080708405396,-0.2710641674007379,-0.2381535891837331,0.10991513730770616,-0.10588864075187093,-0.3443846291260277,-0.312443866010556,0.5032183912087224,0.23372898277692056,7
321,0.22185716403921388,0.18083189250938186,-0.022199675792204276,0.24066545446866192,0.021209107474954823,0.3437224155253288,0.4854846995575305,0.6269926325755721,-0.18148905364005438,-0.08867541898600201,-0.26731040445444243,5
900,0.1489445654577644,-0.5435617146658439,0.20420457406598744,0.019393819932005688,-0.29874188008640434,-0.2509642363005297,-0.10143924458180974,-0.2667469486551016,0.25726222160632134,0.08396254101760349,0.5773849475969589,5
574,0.46485920760527855,-0.3722935056639916,0.3990628433807701,0.1664456990152241,-0.07138891778537391,0.13996978078556252,0.3402205199609214,0.4613663261153123,-0.27843417647598045,0.08763148760500104,-0.14087748086947058,6
1514,-0.2631127581278187,0.5625923353416464,-0.10100711678873764,0.3573118083103639,-0.09232993667334272,0.003858607827635689,0.18179431311917066,0.2860999447404867,0.4575069212034907,0.11774637710892538,-0.3602339874725627,6
1276,0.027345907634132378,-0.18843910826380994,0.17484317100781077,0.7042018889201839,-0.2101411498106518,-0.3249187294780369,-0.292646710128315,-0.15199207304180049,-0.05319903392528356,-0.1528501772070844,0.3906455993569223,4
942,0.5781896693247258,-0.3088991435015338,0.37451132795096714,0.02454144011921343,0.05446448703260367,-0.15540767732574517,0.09509308306480105,0.47735240062222395,-0.33370036988334867,-0.06054049819144985,-0.22443258287475068,7
1053,-0.0035688362985042232,-0.3495760743258045,0.24206617372141215,-0.05359393161405483,-0.1174287161348332,-0.20796861648220305,-0.2545961223086729,-0.416907054957365,0.14118711207878776,0.2087955005802796,0.6761028037497748,7
199,-0.19303360806752906,0.7432851640804651,-0.25640063382733097,-0.07368064925840606,-0.1331296154250815,-0.08770070318155591,-0.11131981889812569,-0.24418779978005353,0.30498261125431225,-0.31864640082797474,0.21704942870527094,4
368,0.3368271916715752,-0.31062067360445933,0.37856075999248623,0.054859553186066806,0.450083995564138,-0.024769443352060314,0.2568540387305911,0.47908093067874424,-0.2514909594839793,-0.03170637244105807,-0.28427057533900185,5
982,-0.12893715008539658,-0.009615957398989307,0.0554084336651329,-0.06852203826142063,-0.08170737032773863,0.7393230706224363,0.1575011241618568,-0.299418061742357,0.041195088144438584,0.2102245269163053,0.511755328753654,6
259,0.3692465331590411,-0.4654114864290036,0.3908867935752998,0.016605486219057993,-0.020050433959366135,-0.06857742075023955,-0.1566384661354683,0.5885487751003824,0.1211486584227212,0.32017062293893733,0.02765033401145217,7
257,-0.37776549600859727,0.3571028872078682,-0.5320432642511876,-0.11903737671226694,-0.10131024736800666,-0.14168797028295108,0.1108326084111631,0.010805785613215674,0.4431771069192726,0.02674123130965027,-0.43894180149500805,5
1550,-0.2851252297142734,0.34592823468336176,-0.5661955749543001,-0.06894061200754353,-0.004034755951222194,0.043779646925749024,-0.2532588235106042,0.23363402762234511,0.3661672673669014,-0.3077193888120546,-0.35253298500435254,5
608,0.2600057692135645,0.17349929867181205,0.12925518595562022,0.4618946101919358,0.12173747519007434,-0.11850228980380845,0.1432485619727269,0.7885892708487146,0.014636380102757262,-0.027224420697838266,-0.005483835433640493,6
1567,-0.3273049911315216,0.4752074091578715,-0.36834143065370645,-0.19450606441338714,-0.12400228211682345,-0.18854838669451995,-0.40952613410010064,-0.34699210684673754,-0.06960538314957662,-0.35476434475645935,-0.15426099940742274,5
927,0.02322746323110035,0.3995848329274915,-0.20918601811141943,-0.12092703846905267,0.0591651152528281,-0.23453052106374614,0.43648680104651105,0.16353430625457935,-0.3621815559010159,-0.20232093169121024,-0.5775221169975865,4
1593,-0.3578389902994817,0.21106049125974644,-0.4019360281641445,-0.18575572812096938,-0.16957369037679879,0.47524424349683314,-0.1055374376135331,-0.05141404961413667,0.2891588896194475,0.39147023132759096,-0.35509333511381763,6
131,-0.3552516054019842,-0.03533581644079017,-0.21128877341118385,-0.03852079478554051,-0.18587892570497278,0.024462022397272416,0.36319456352569346,-0.3671350368298622,0.4697590838550896,-0.03776772502935247,0.5499755356498276,5
301,0.4961064465491697,-0.6034670168515609,0.33335094196743126,-0.22889351998185573,-0.12849438848538028,-0.26358612423330413,-0.29718597572685507,0.09108030429186548,-0.1833446603851946,-0.03326270535553197,-0.09415736001957722,6
554,0.6561501715106369,0.10411981563089867,0.1788877705750013,0.18745765932765862,0.02546673125095375,-0.08936008028180525,-0.1135057133717309,0.5398040873890028,-0.4030629747736912,0.07682753466027921,0.10107817827690879,5
520,0.3031598598153662,-0.5532135374928122,0.400891958345844,0.040764264376379075,0.004041346339011387,-0.029823417066110084,-0.14597839714263514,0.2745611573121074,0.2514735900290074,0.5087295174919675,-0.14152319648237316,6
1150,-0.021325701945611474,-0.34287284157908954,0.0781052700506066,0.057494551994596375,-0.1349594309498065,-0.35233207653642457,-0.3251913009455675,-0.33162532327240235,-0.022340318837776624,0.18648246760415454,0.6922614349007182,7
955,0.04204640351388667,-0.7204252404788458,0.518866050595134,-0.18389780859005794,0.021848306932376882,-0.2667684227789869,-0.28956290250061145,-0.05735155632517193,0.12852490274795134,0.028377754281213394,-0.008753706552883643,5
766,0.13679737709155249,0.17217914207401314,-0.23156064626821155,0.12702097352268363,0.016154830976417733,-0.18367752118285333,0.4149904739326231,0.16638197772157162,-0.5495478910774253,-0.34559953861869636,-0.47596824268275084,5
1256,-0.12756022292858626,0.09409480360066624,-0.07090670557122396,-0.14198731118061245,-0.0314722776145243,0.7026663619646114,0.1114681632318458,-0.2522087016664721,-0.3705292725578324,-0.3806950741141711,-0.3109675507960108,5
1320,0.4140517114464202,0.3855230573947876,0.18505262414066312,0.022667288389573763,0.07249806890339379,-0.1934678926108946,0.659378829676652,0.335746161601684,-0.1729051662113624,0.005703478640665074,-0.1582858967430876,5
1232,-0.27656798329354665,-0.3655469152021939,0.0653477002560901,-0.20825055273136825,-0.17723773485647443,0.19990963883478663,0.39730882187526395,0.15362852447753572,0.3852468709380373,-0.07164277669348282,-0.5795395136764667,5
1193,-0.2769467155824621,0.5010585635151944,-0.3494125954120826,-0.0425448718365513,0.41913479464032394,-0.23713480788262478,-0.26319590973376195,-0.16459177791457094,0.40494168955719134,-0.21953841330267476,0.08886666642624605,5
1414,0.28960987120067794,-0.34827609597963044,0.49143435871182706,-0.0721085264186207,-0.06673220444037425,-0.36935120224159124,-0.2870550683628557,0.42186561682963714,-0.21596806324426104,0.21571243926171935,-0.23174068596427222,5
1073,-0.20217093390562646,0.5669183602039651,0.3336753449693472,0.12590336967546878,0.012481989553624553,0.013168230723428636,-0.3169557594415487,0.26450934193974096,-0.007940473720690538,-0.5077139129882146,0.28626521910012753,6
1395,0.06901008066986092,0.37619503717172675,-0.3761471105246889,-0.28536041652348804,0.041280394903405036,-0.527498775777763,-0.44904963798506475,0.15970546630302188,-0.003090134428138556,-0.020602666079562182,-0.35107438688460013,6
356,0.5176841429731598,-0.18648076868040597,0.3622942168766887,0.09270393459909489,-0.04496034584137339,0.35561060302003,0.07350861588506752,0.5035439213000918,-0.0938285093594553,0.3709241560315391,0.15345384417367983,5
36,-0.14841344988112745,0.2004525991495224,-0.334344899994037,-0.048955951317279894,-0.015494918482165393,-0.612071504860868,-0.4756942081262508,0.19848467606884918,0.35072101642972425,-0.17058830542548195,0.1759279367050921,6
1011,0.16605562737057997,-0.5781858140895104,0.09979792695559409,-0.1903758922316984,0.005646464473706957,-0.18454472077296322,-0.415974265607646,-0.27627507947616764,-0.45533945850435437,-0.31784191947396506,-0.010743950717658685,6
1038,0.05846706818813274,-0.17609993999297613,0.1910010138527449,0.6949635213751368,-0.05383028253161104,0.2334718656909871,-0.03634920940568132,-0.20514438691629772,-0.12327560275949682,0.17659933232246053,0.5467341542562038,7
1192,-0.19278186142107862,-0.46513397660692485,0.15239204852086355,-0.008251026594664073,-0.155841583961916,-0.1397143686274677,-0.049829836083020496,-0.3743374947248485,0.4056144340523557,0.25087472852606285,0.5561606302879551,7
226,0.04057085877791602,0.04226557275512641,0.14309607860759688,-0.04651280754981751,0.6453055811032108,0.129450089456561,0.1277696350170418,-0.022357152334566078,-0.2137366108383949,0.683469190391414,-0.10541671696426443,6
111,0.018281804203837047,0.20390299818018578,-0.36797282488857114,-0.09517890172702949,-0.029173111480628244,-0.1845936003967218,0.740893029389162,-0.0727555599005523,-0.4133415614683882,0.004325565060126171,-0.23154835908024074,5
815,0.7507855317109648,-0.2290444228224718,0.15968477711297965,-0.014505071165585713,0.12914636878688307,0.207834421485438,-0.135662407993201,0.40023784676204477,-0.24275292318731093,0.16121088478409656,0.18645006644984588,5
1026,-0.07708399859499802,-0.38905758717382066,0.08048847294959166,-0.14490543363281902,-0.1458727625896524,-0.05732683148068821,-0.10177331029424995,-0.5264542409510744,0.20485288964575965,-0.18518703345693244,0.6533607160791411,6
57,-0.10220645640822427,0.12389257643580993,-0.16826536518720625,0.3943892190866768,0.10855862480690287,0.708296150620826,0.41931384312927006,0.17868654032067122,-0.07187920095132659,0.14326243345356585,-0.20841364018435854,5
182,-0.26348990587794247,0.46264583799840997,-0.5278973249441373,-0.011277317299451733,-0.09982539383422565,0.004899511277630432,-0.055650393436729104,0.09841614496977252,0.3420650192956431,-0.333940504024438,-0.43177839051464484,5
1114,-0.33321857403752203,-0.12475675197423819,0.20547151052235427,0.21830904631678924,-0.1539778787098556,0.2192931487077111,0.17815144053924775,-0.6062247621546547,0.20250252792515788,0.001908609268022435,0.5210256870730382,6
577,0.10442972638671182,-0.1856417877531005,0.42557746911813654,0.0701204515610936,-0.03592097930014466,0.07689787610115814,0.7425402223150565,0.2914676635798986,-0.027246290136688632,-0.12984676336887105,-0.327830712233839,5
1066,-0.3183206615552711,-0.014076288056476503,-0.315963701519626,-0.0317293012342775,-0.11960706909863558,-0.08858059928173401,-0.20053380947713378,-0.5407619043446867,0.18555764209231707,0.11760100100890204,0.6281582219856953,7
222,-0.3156834622331661,0.16599700604340697,-0.42885386141805953,-0.26648451564766357,-0.23412996439900158,-0.3760301195698347,-0.4009682542636782,-0.2868234487845228,0.25509427950869484,-0.12407611413797906,-0.3132612613031236,5
106,-0.03162742351248748,-0.06972834576108983,0.2225071820300728,-0.06304499774994592,0.8545461739731135,0.021528958718344687,0.07258650500729182,0.031068091755987924,-0.15863603115418723,0.40751835202281195,-0.1116703269327768,5
52,-0.3976474259922405,-0.06255346786940869,-0.4773739946377563,-0.12530235542058177,-0.16652217506390746,-0.38008399937951254,-0.3973769830116724,-0.26594392518748583,0.20572130125390398,-0.04310676995006109,-0.38648338965581563,6
1225,0.20913688542668288,-0.15665887122424887,-0.08700129617809196,0.01795176683523927,0.031052096025023977,0.0840288645721891,0.38389797271824855,0.5420302036124587,-0.4316320405849142,-0.3614951417983493,-0.3970438715231696,5
745,-0.28363916134224454,-0.04820206252833535,-0.22619175673431477,-0.15073649024395344,-0.17974191286134863,-0.1794188341521197,-0.2719093210141229,0.23951101444566608,0.6553073959409207,0.20530024476459166,-0.4194838914159567,6
660,-0.27595130877168794,-0.018741971670256853,-0.4427206445015957,-0.34660155830840716,-0.12278155637719675,-0.4461345414589234,-0.3452720726636332,0.12580739518605563,0.024700986514484616,0.38442217117778343,-0.33139585913743314,6
651,0.17011377661170984,0.3935141340962844,-0.021543548953656393,-0.005506688498717859,0.07028408562147123,0.36581302007507543,0.6601134839477869,0.45089303952454723,0.1281513721454208,0.013988376306052201,0.1458823812861401,5
673,-0.028379219402624573,0.46633280149918,-0.12927704011739805,-0.24570899410558478,-0.11817128640867647,-0.42938283428810897,-0.42019378817798664,0.01166822641920595,-0.29724403772231855,-0.3366017761004899,-0.35770806978142267,5
1120,-0.06440104474938338,0.01817493195046448,0.09467879980827566,-0.007354243780603883,-0.06509884064247963,-0.20116374074283697,-0.23936193113617735,-0.6224689268989848,-0.19230831787773964,0.09749938942196106,0.6712294604021657,8
629,-0.1975963074769718,0.41964879194673027,-0.10055922301369608,-0.08097209013253251,0.2390412642742,0.18853064519255255,0.5454537199183745,-0.08781464965388341,-0.31310253665181736,-0.1357957702775784,-0.5037782853828934,5
890,-0.2895055297420467,-0.4722233654788459,-0.07158642732828432,-0.1720431485672362,-0.15750845015877676,0.6079319534737732,0.0757123296136923,-0.23535830155466356,0.37583874147832647,-0.20755694994214713,-0.13644586413910778,5
796,0.10150477483297862,-0.17598454268710792,0.09307991003112451,-0.01278814893654805,0.3804069619079827,0.3609114526512233,0.247635981466717,0.17560928215440297,-0.6353564954496819,0.22436161342993163,-0.3588231772155474,5
67,-0.3907481230782822,0.39146994564524695,-0.4081640160795771,-0.26342774908697164,-0.09638610897541025,-0.3734894272207099,-0.3784556115705025,-0.11459525217790952,0.33027985124964887,-0.18239705221202263,0.10284124736188605,5
848,-0.45531930236373896,0.25872313953144116,-0.12926601140572067,-0.21639780592732916,-0.056740206246686894,-0.07402265326574996,-0.19418417936572818,0.03136030174886932,0.7459993133074514,0.004509987590363938,-0.24142053385056672,5
550,-0.3920955762439648,-0.04470922453597039,-0.6018430295515154,-0.13981375971452162,-0.12853755336921446,-0.2952598295693765,-0.2931757291603625,-0.2253351137138406,0.054957131753418924,-0.2601191951087754,-0.38908707442785695,6
458,0.35686446393184473,-0.3299593941576789,0.550452060467115,0.05532916359351906,-0.0219979698143627,-0.31050956204944197,-0.22215068085604633,0.4831819737604402,-0.09888054443085662,0.14421959578338509,0.21776884057754553,7
993,-0.262564764276396,-0.3931639704900778,0.017364206099093504,-0.14323977238550903,-0.04353518151557994,0.5419858884433821,0.2453482345181496,0.0383935650675891,0.3371943701308648,-0.3939344606575317,-0.35981168541312514,5
709,0.3532370326230581,-0.5419967904474982,0.45520876412328176,-0.29667057569430466,-0.24108207578659563,-0.12245700668206878,-0.18241394632831798,0.366697722824495,-0.11865001958238489,0.004865768731204075,-0.17684674768776273,6
781,-0.3678217637024687,-0.13330259443452425,-0.23663246946606717,-0.03464855499657723,0.198412215152399,-0.23131561865537809,-0.10129545182476747,0.10691148446400837,0.7953361378604501,-0.01691935340699974,-0.20574529681647258,5
303,-0.16985322237315115,0.2553401465975768,-0.24922713583922212,-0.2141207203106922,0.6732291296484356,-0.334324315784594,-0.24896434136632487,-0.1272229050256645,0.16431422488550593,-0.2241413123224277,-0.278517202203893,5
858,0.6501225203286267,-0.46344061501143574,0.34211295234258815,-0.19921361694373954,-0.2381029017805281,0.036016308769047795,-0.14727288549667522,0.020105537111134945,-0.3494431988269406,0.023411426040060707,0.055622133622094894,7
411,0.22290461089366886,-0.21614319035262558,0.2017506752332276,-0.04896153936335261,-0.07889763230805698,0.33876361885137074,0.47672237354215363,0.5147189516522932,0.2219075847210555,-0.11192809641102042,-0.43074211196830603,5
377,0.1527647065321379,-0.35448334912854007,0.32735984517816186,-0.02423739646182827,-0.07044196491968287,-0.2324190380577954,-0.21305702080096559,-0.07131157225888765,-0.1771873245536836,0.6853204223327942,0.3643265521938788,7
1146,-0.1037192398705724,-0.05399444677117379,-0.26933769008811403,-0.18210211731174586,0.6684825704523676,-0.3280781381444127,-0.26905369028985876,-0.13748873392348873,-0.0700353374505077,0.43433525449603994,-0.2031591318050792,6
29,-0.13661398331746175,0.29955142283679836,-0.6367315508825405,-0.17492533958572568,-0.05316544618657498,-0.34460827814624706,-0.42395959543785194,-0.08408076549894514,0.20424172561393578,-0.18402997119995704,-0.26759141580523355,6
983,0.2875973451479674,-0.09969615768620009,0.09560547611786335,-0.29072531356717446,-0.30629966823999005,-0.4830801602998861,-0.574810349200927,0.33771623580053367,0.03693580285304399,0.1962826977242266,0.04637408462309414,6
1246,-0.20340638931459445,0.4563271992220188,-0.39730377300830455,-0.22910530221797523,-0.011999533324689445,-0.03221082672912912,0.017937184228540303,-0.3523170984390859,-0.4767078180403819,-0.40473078892769265,-0.15285234250458749,5
1470,0.2590690760717826,0.24312711351248253,-0.2218216463697044,-0.21681430732349175,-0.01977110300928476,-0.20208932964011972,-0.18334182962769438,-0.13748931342340398,-0.749579027684428,-0.29795405515399565,-0.18211332913205622,5
1300,-0.3948291059877251,0.14420542120581312,-0.30652547272350245,-0.060766371850617215,-0.03495799336376525,-0.018431424682440495,-0.12371109915540605,-0.2693185692021021,0.6692473260760635,-0.0625930519267373,0.42948314994527775,6
1184,-0.342216682345144,0.23047392540038683,-0.07738203518626355,-0.11449362955295224,-0.05836128553670197,-0.17144927974081994,0.8111532871348816,-0.26639375194150905,0.11648999757887693,0.09082932656260384,0.16467141185208742,5
1099,0.07310027494719336,-0.0198270865393264,0.254070188939017,-0.33447127103507246,0.08230870312137496,-0.4719646533094749,-0.39286301697392495,-0.02084911120963047,-0.3267216758781538,-0.3699825141450018,-0.43578095185294063,5
515,0.017249003050893365,0.11826581001969796,0.18721515226416235,0.42057043890787976,0.1221741222838163,0.2885238312028987,0.5291221614087447,0.37524887012760955,-0.0012006110037842681,0.47333140959879344,-0.17546539379713272,5
31,-0.3586095229073259,0.3860692631159637,-0.6117950174361334,-0.01210496645274043,0.16384528929287645,0.25753760696510214,-0.1265848619750183,-0.034181170117326014,0.42414485867101553,-0.22871584508163872,0.07305671878554673,6
1588,-0.1686156613908608,0.19355730188144457,0.07944807530611502,-0.007216717880807568,-0.10845043833645145,0.45434426045126297,0.44264353316427313,-0.36214474592359297,-0.06982571196693602,0.18848874872397234,0.5848626287047873,6
990,-0.156194979626505,-0.3378067572993769,-0.3401477775673173,-0.2611058795375113,0.0889000407987135,0.1311218347770215,-0.2597376248543598,-0.18293686573860948,-0.4295814315528482,-0.43537013232509963,-0.42130735843679257,5
38,-0.3028396998430917,0.6768969199435998,-0.1869919899319447,-0.14829678340598898,0.3615115942120737,-0.17077361725814244,-0.16806761003480852,-0.2929231020360389,0.2462560102967272,-0.21153871599384524,-0.11766545109140066,4
1132,-0.1325876361862962,-0.23526452249759197,0.08894475649100533,-0.13153533286735977,-0.06648970411673656,0.05099715739000352,-0.064616776072665,-0.45841768847937386,0.11200465553528399,0.3285363081633138,0.7483539038218431,7
1209,-0.42725221791038637,-0.27012300603377265,0.2864955138203532,-0.13411601615474142,-0.12278551062291886,-0.06290577802034172,-0.23970207983309988,-0.4586796677206256,0.3157165418417962,0.4386204033301621,0.25589056739078503,7
1085,-0.2577954656984255,-0.07888138016664832,-0.28956398930935945,-0.15477161074745932,-0.0845110234294894,0.6812219948180375,0.15742023807332478,-0.22796768681782392,-0.3656281171197249,-0.29299784917352917,-0.22810106047165915,5
167,-0.24167134166128393,0.05111588508868312,-0.5104860126355381,-0.2747773434680504,-0.13561090404797324,0.04438607525185022,-0.05604812064867933,-0.25072371798199067,0.15740227693140346,-0.4337082348244502,-0.5510363382152597,4
1394,-0.4167085165556978,0.08903062708415822,-0.25411771429327973,0.36488770550127664,-0.14026266043491697,0.4019766895260846,0.3048422878056327,-0.0113503894422173,0.021755666406524873,-0.3972202867053704,-0.43374522421179684,5
170,-0.06365321313306571,0.5268144984529118,-0.32670115618501727,-0.13838921316471223,-0.16534740708846,-0.2998207107621067,-0.3088390163303556,0.06343456845996828,0.08362795889696764,-0.5112724177242193,-0.3278699531116733,4
717,-0.2899340397417421,-0.2656877685340732,-0.5796648217360766,0.030445546009784056,-0.12618669063160415,-0.2598562088533834,0.053997480080644325,0.019817846762326938,-0.4594169013782194,-0.36478534761608933,-0.2784258990024949,5
1393,-0.13950051394009688,-0.03318780710759151,-0.08182090781376883,-0.29038638942236733,-0.15283811926621094,0.2270198704088818,0.28949068535293376,-0.25231187856179405,-0.054697934723418155,-0.7986134283396902,-0.15899790795585556,5
831,-0.44549793226373563,0.14712408944861638,-0.31427124123333383,-0.09976847545941113,-0.11215529172028108,0.003833200656953675,-0.2189497486572438,-0.5072920360522196,0.5167861573817648,0.21152958589137172,0.20365541867285566,6
1035,0.47111334404702465,-0.4060741060735136,0.16324910155038977,-0.045357534673003186,-0.02414500512908887,-0.4789913285764186,-0.412717739160987,0.020339698938417104,-0.42111248132036266,-0.022148691594168792,0.0765301651019395,7
439,-0.2894878121604226,0.1966232781621839,-0.17837418187521958,-0.2814075826694911,-0.20666533122416147,-0.3240595629426037,0.04101196302020474,-0.33324124424591556,-0.5717603399673221,-0.1310243458676496,-0.4024852590348052,5
206,0.6087794592117735,-0.30099866858418184,0.5696046831050185,0.010267980249453091,0.03786719685129166,-0.15548882242171366,-0.13281600738419538,0.33259110093244165,-0.17026525285577573,0.15610704663680897,0.08369676246243092,7
1540,-0.41537328130406154,-0.014901746675511455,-0.3344923761016697,0.45039609094931593,-0.11937169265844241,-0.1590117658584601,-0.15006102183488643,-0.05182594128426715,0.5500376968656051,-0.056659504266128785,0.37684325410115793,6
387,-0.007375718972712811,0.4827387636195102,-0.4061180621948935,-0.2962904606221188,-0.11763895825818252,0.07033807389198585,-0.08881877546786277,0.15707348938010723,-0.004715288713409769,-0.45581421151631946,-0.5050276358019297,6
62,-0.3315916834453629,-0.030763949980833854,-0.40127377579812495,-0.3191364591474225,-0.036914102988505906,-0.26093327813346295,-0.24555590001874378,0.01989998909034447,0.31429070823126715,-0.15852527409649791,-0.6100658686620613,7
1486,-0.4630773283144843,0.45091494792402187,-0.16607376919410752,-0.16512449064184131,-0.19689851979561385,-0.348711236034205,-0.3785074582245266,-0.3617078194462186,0.2367353940122359,-0.1820077461017591,-0.0612294151713295,5
1455,-0.29526327476036845,0.5872215371665546,-0.39299418012647597,-0.18811614840743512,-0.2128949681386333,-0.1856850621885839,-0.25308175158427154,-0.31086230264388814,0.34565257847554837,-0.04691593423872114,0.12646181281147484,6
278,0.26259895815861684,-0.2679548373557645,0.21217380608329378,0.6322601019095442,-0.07096348283901212,-0.24002639039493515,-0.23488968395756193,0.1043841703806564,-0.12129791659821226,0.22044450367712268,0.4716405044588414,8
499,0.07458238914416936,0.3092140339641185,0.06839207399719412,0.11167302973037123,-0.010637869781675944,0.23254797826101362,0.3583862221378385,0.6246680749534791,0.3734630427307862,0.16485357648818913,0.37707008175750056,6
115,0.319502659042402,-0.3675618042982798,0.10315073321050383,-0.12373175822658658,0.027716641936207938,-0.14151925052842343,0.24312336302553933,-0.040017263383473924,-0.8041543916059762,-0.08550679839303385,0.03721275979578642,6
108,-0.07652202185478583,-0.4604953796162248,0.5542439842713891,-0.011472238964852994,0.03129327023654499,0.08468149668893483,0.4248932074454429,0.188458360235005,0.15898662106738032,0.3488165748677716,-0.32190000723089296,6
1102,-0.47643630548375854,-0.09980723005202519,-0.3471955870411518,-0.22233608484589723,-0.0751685432217362,0.07592457075232126,-0.18708839287515772,-0.5399218762597593,0.33619975942442326,-0.26048788172503906,0.2724923651256462,6
567,0.0561879789783284,0.24731576648350212,-0.04089748786854356,-0.007078881213231781,0.7570456751828176,-0.2673967954486431,-0.2460369630400134,0.32070124160040964,0.014804871680175581,-0.08823111124760336,-0.3434363409733422,6
